"YEAR","STATE","EVTYPE","COUNT","FATALITIES","INJURIES","PROPDMG","CROPDMG"
1976,"new hampshire","HAIL",3,0,0,0,0
1977,"new hampshire","HAIL",1,0,0,0,0
1977,"new hampshire","THUNDERSTORM / THUNDERSTORM WIND",7,0,0,0,0
1978,"new hampshire","TORNADO",3,0,0,0.02775,0
1978,"new hampshire","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
1978,"new hampshire","HAIL",1,0,0,0,0
1979,"new hampshire","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
1979,"new hampshire","HAIL",1,0,0,0,0
1980,"new hampshire","HAIL",3,0,0,0,0
1980,"new hampshire","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
1980,"new hampshire","TORNADO",1,0,0,0.25,0
1981,"new hampshire","TORNADO",1,0,0,2.5,0
1981,"new hampshire","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
1981,"new hampshire","HAIL",3,0,0,0,0
1982,"new hampshire","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
1983,"new hampshire","HAIL",2,0,0,0,0
1983,"new hampshire","THUNDERSTORM / THUNDERSTORM WIND",24,0,0,0,0
1984,"new hampshire","THUNDERSTORM / THUNDERSTORM WIND",6,0,2,0,0
1984,"new hampshire","TORNADO",4,0,0,0.775,0
1984,"new hampshire","HAIL",1,0,0,0,0
1985,"new hampshire","HAIL",3,0,0,0,0
1985,"new hampshire","THUNDERSTORM / THUNDERSTORM WIND",4,0,1,0,0
1986,"new hampshire","THUNDERSTORM / THUNDERSTORM WIND",41,0,0,0,0
1986,"new hampshire","HAIL",7,0,0,0,0
1986,"new hampshire","TORNADO",4,0,0,3.25,0
1987,"new hampshire","THUNDERSTORM / THUNDERSTORM WIND",16,0,0,0,0
1987,"new hampshire","HAIL",6,0,0,0,0
1988,"new hampshire","THUNDERSTORM / THUNDERSTORM WIND",40,0,2,0,0
1988,"new hampshire","HAIL",3,0,0,0,0
1988,"new hampshire","TORNADO",1,0,0,0.25,0
1989,"new hampshire","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
1989,"new hampshire","HAIL",1,0,0,0,0
1990,"new hampshire","HAIL",6,0,0,0,0
1990,"new hampshire","THUNDERSTORM / THUNDERSTORM WIND",9,0,0,0,0
1991,"new hampshire","THUNDERSTORM / THUNDERSTORM WIND",19,3,12,0,0
1991,"new hampshire","TORNADO",1,0,0,0,0
1991,"new hampshire","HAIL",3,0,0,0,0
1992,"new hampshire","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
1951,"new jersey","TORNADO",1,0,2,0.025,0
1952,"new jersey","TORNADO",4,0,0,0.0775,0
1955,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
1955,"new jersey","HAIL",1,0,0,0,0
1955,"new jersey","TORNADO",1,0,0,0,0
1956,"new jersey","TORNADO",4,0,8,0.05,0
1956,"new jersey","HAIL",1,0,0,0,0
1956,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
1957,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
1957,"new jersey","TORNADO",1,0,0,0.25,0
1958,"new jersey","TORNADO",4,0,1,0.5275,0
1958,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
1960,"new jersey","TORNADO",6,0,6,0.30275,0
1960,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
1961,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
1962,"new jersey","TORNADO",3,0,1,0.5,0
1962,"new jersey","HAIL",2,0,0,0,0
1962,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
1963,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
1964,"new jersey","TORNADO",6,0,10,1.275,0
1964,"new jersey","HAIL",1,0,0,0,0
1964,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
1965,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
1966,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
1966,"new jersey","HAIL",2,0,0,0,0
1967,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
1967,"new jersey","HAIL",1,0,0,0,0
1967,"new jersey","TORNADO",1,0,0,0.025,0
1968,"new jersey","HAIL",1,0,0,0,0
1968,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
1969,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
1969,"new jersey","HAIL",1,0,0,0,0
1970,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",16,0,0,0,0
1970,"new jersey","TORNADO",2,0,0,0.275,0
1970,"new jersey","HAIL",1,0,0,0,0
1971,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
1971,"new jersey","TORNADO",3,0,0,0.75,0
1972,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
1973,"new jersey","TORNADO",8,0,12,0.5305,0
1973,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
1974,"new jersey","TORNADO",2,0,0,0.00025,0
1974,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",12,0,0,0,0
1974,"new jersey","HAIL",4,0,0,0,0
1975,"new jersey","TORNADO",3,0,0,25.275,0
1975,"new jersey","HAIL",6,0,0,0,0
1975,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",8,0,0,0,0
1976,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",11,0,0,0,0
1976,"new jersey","HAIL",1,0,0,0,0
1976,"new jersey","TORNADO",1,0,0,0.25,0
1977,"new jersey","HAIL",4,0,0,0,0
1977,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",7,0,0,0,0
1977,"new jersey","TORNADO",2,0,1,0.05,0
1978,"new jersey","HAIL",2,0,0,0,0
1978,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
1979,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
1979,"new jersey","HAIL",1,0,0,0,0
1979,"new jersey","TORNADO",2,0,1,0.2525,0
1980,"new jersey","TORNADO",1,0,0,0.025,0
1980,"new jersey","HAIL",8,0,0,0,0
1980,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
1981,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
1981,"new jersey","TORNADO",3,0,0,0.25,0
1982,"new jersey","TORNADO",1,0,0,2.5,0
1982,"new jersey","HAIL",3,0,0,0,0
1982,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",11,0,0,0,0
1983,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",16,0,0,0,0
1983,"new jersey","HAIL",2,0,0,0,0
1983,"new jersey","TORNADO",1,0,0,2.5,0
1984,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
1984,"new jersey","HAIL",3,0,0,0,0
1985,"new jersey","HAIL",16,0,0,0,0
1985,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",23,0,0,0,0
1985,"new jersey","TORNADO",3,0,8,0.00025,0
1986,"new jersey","HAIL",5,0,0,0,0
1986,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",7,0,0,0,0
1986,"new jersey","TORNADO",1,0,0,0.25,0
1987,"new jersey","HAIL",25,0,0,0,0
1987,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",69,0,0,0,0
1987,"new jersey","TORNADO",9,0,3,0.2575,0
1988,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",67,0,14,0,0
1988,"new jersey","HAIL",4,0,0,0,0
1988,"new jersey","TORNADO",6,0,1,3.2525,0
1989,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",98,4,12,0,0
1989,"new jersey","TORNADO",17,0,2,10.8275,0
1989,"new jersey","HAIL",4,0,0,0,0
1990,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",82,0,28,0,0
1990,"new jersey","TORNADO",8,0,11,6,0
1990,"new jersey","HAIL",12,0,0,0,0
1991,"new jersey","HAIL",13,0,0,0,0
1991,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",96,0,2,0,0
1991,"new jersey","TORNADO",1,0,0,0.0025,0
1992,"new jersey","THUNDERSTORM / THUNDERSTORM WIND",91,0,0,0,0
1992,"new jersey","TORNADO",4,0,0,0.5,0
1950,"new mexico","TORNADO",2,0,0,0.02525,0
1951,"new mexico","TORNADO",2,0,0,0.25003,0
1954,"new mexico","TORNADO",8,0,0,0.00053,0
1955,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
1955,"new mexico","TORNADO",1,0,0,0.0025,0
1955,"new mexico","HAIL",2,0,0,0,0
1956,"new mexico","TORNADO",4,0,0,0.00275,0
1956,"new mexico","HAIL",6,0,0,0,0
1956,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
1957,"new mexico","TORNADO",17,1,0,0.55018,0
1957,"new mexico","HAIL",14,0,0,0,0
1957,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
1958,"new mexico","HAIL",4,0,0,0,0
1958,"new mexico","TORNADO",7,0,0,9e-05,0
1958,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
1959,"new mexico","TORNADO",16,0,0,0.04578,0
1959,"new mexico","HAIL",10,0,0,0,0
1959,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
1960,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
1960,"new mexico","TORNADO",6,0,34,0.05,0
1960,"new mexico","HAIL",12,0,0,0,0
1961,"new mexico","HAIL",12,0,0,0,0
1961,"new mexico","TORNADO",11,0,3,0.07781,0
1961,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",10,0,0,0,0
1962,"new mexico","HAIL",11,0,0,0,0
1962,"new mexico","TORNADO",12,0,1,0.08525,0
1962,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
1963,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",14,0,0,0,0
1963,"new mexico","HAIL",11,0,0,0,0
1963,"new mexico","TORNADO",8,0,0,0.0325,0
1964,"new mexico","TORNADO",11,1,9,0.33078,0
1964,"new mexico","HAIL",6,0,0,0,0
1964,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
1965,"new mexico","TORNADO",14,0,3,0.05756,0
1965,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
1965,"new mexico","HAIL",19,0,0,0,0
1966,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",13,0,0,0,0
1966,"new mexico","TORNADO",16,0,0,0.281,0
1966,"new mexico","HAIL",12,0,0,0,0
1967,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",16,0,0,0,0
1967,"new mexico","HAIL",13,0,0,0,0
1967,"new mexico","TORNADO",8,0,0,0.02775,0
1968,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
1968,"new mexico","HAIL",13,0,0,0,0
1968,"new mexico","TORNADO",2,0,3,0.25,0
1969,"new mexico","TORNADO",10,0,4,0.02528,0
1969,"new mexico","HAIL",28,0,0,0,0
1969,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",16,0,0,0,0
1970,"new mexico","TORNADO",11,0,0,0.25528,0
1970,"new mexico","HAIL",13,0,0,0,0
1970,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
1971,"new mexico","TORNADO",12,0,0,0.05628,0
1971,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",7,0,0,0,0
1971,"new mexico","HAIL",17,0,0,0,0
1972,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",13,0,0,0,0
1972,"new mexico","TORNADO",18,0,1,0.056,0
1972,"new mexico","HAIL",10,0,0,0,0
1973,"new mexico","HAIL",9,0,0,0,0
1973,"new mexico","TORNADO",2,0,0,0.00025,0
1973,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",11,0,0,0,0
1974,"new mexico","TORNADO",6,1,8,0.3025,0
1974,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",17,0,0,0,0
1974,"new mexico","HAIL",4,0,0,0,0
1975,"new mexico","HAIL",8,0,0,0,0
1975,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",12,0,0,0,0
1975,"new mexico","TORNADO",3,0,0,0.02506,0
1976,"new mexico","HAIL",7,0,0,0,0
1976,"new mexico","TORNADO",2,0,2,0.025,0
1976,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",8,0,0,0,0
1977,"new mexico","HAIL",10,0,0,0,0
1977,"new mexico","TORNADO",8,0,3,0.305,0
1977,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",9,0,0,0,0
1978,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",10,0,0,0,0
1978,"new mexico","HAIL",13,0,0,0,0
1978,"new mexico","TORNADO",3,0,0,0.02753,0
1979,"new mexico","HAIL",17,0,0,0,0
1979,"new mexico","TORNADO",13,0,0,0.33303,0
1979,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
1980,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",7,0,0,0,0
1980,"new mexico","TORNADO",3,0,0,0.00253,0
1980,"new mexico","HAIL",2,0,0,0,0
1981,"new mexico","TORNADO",8,0,0,0.28003,0
1981,"new mexico","HAIL",6,0,0,0,0
1981,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",7,0,0,0,0
1982,"new mexico","TORNADO",7,0,0,25.25012,0
1982,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
1982,"new mexico","HAIL",19,0,0,0,0
1983,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",7,0,0,0,0
1983,"new mexico","TORNADO",3,0,0,0.3,0
1983,"new mexico","HAIL",5,0,0,0,0
1984,"new mexico","HAIL",7,0,0,0,0
1984,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",8,0,0,0,0
1984,"new mexico","TORNADO",1,0,0,0,0
1985,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",8,0,1,0,0
1985,"new mexico","HAIL",8,0,0,0,0
1985,"new mexico","TORNADO",5,0,0,0.55003,0
1986,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",9,0,1,0,0
1986,"new mexico","HAIL",11,0,0,0,0
1986,"new mexico","TORNADO",2,0,0,0,0
1987,"new mexico","TORNADO",15,0,0,0.28,0
1987,"new mexico","HAIL",28,0,0,0,0
1987,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",11,0,0,0,0
1988,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",16,1,0,0,0
1988,"new mexico","HAIL",28,0,0,0,0
1988,"new mexico","TORNADO",10,0,1,0.5,0
1989,"new mexico","HAIL",83,0,1,0,0
1989,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",27,0,0,0,0
1989,"new mexico","TORNADO",17,0,0,0.0525,0
1990,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",14,1,3,0,0
1990,"new mexico","HAIL",41,0,0,0,0
1990,"new mexico","TORNADO",16,0,0,0,0
1991,"new mexico","TORNADO",31,0,26,3.53,0
1991,"new mexico","HAIL",58,0,0,0,0
1991,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",16,0,0,0,0
1992,"new mexico","THUNDERSTORM / THUNDERSTORM WIND",31,0,10,0,0
1992,"new mexico","TORNADO",24,0,7,0.8255,0
1952,"new york","TORNADO",1,0,0,0.025,0
1954,"new york","TORNADO",2,0,0,2.525,0
1955,"new york","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
1955,"new york","HAIL",1,0,0,0,0
1955,"new york","TORNADO",1,0,0,0.025,0
1956,"new york","THUNDERSTORM / THUNDERSTORM WIND",10,0,0,0,0
1956,"new york","TORNADO",1,0,0,0,0
1956,"new york","HAIL",3,0,0,0,0
1957,"new york","TORNADO",1,0,0,0.025,0
1957,"new york","THUNDERSTORM / THUNDERSTORM WIND",13,0,0,0,0
1957,"new york","HAIL",3,0,0,0,0
1958,"new york","THUNDERSTORM / THUNDERSTORM WIND",17,0,0,0,0
1958,"new york","HAIL",8,0,0,0,0
1958,"new york","TORNADO",3,0,0,0.05,0
1959,"new york","HAIL",5,0,0,0,0
1959,"new york","THUNDERSTORM / THUNDERSTORM WIND",9,0,0,0,0
1959,"new york","TORNADO",3,0,3,0.3,0
1960,"new york","THUNDERSTORM / THUNDERSTORM WIND",21,0,0,0,0
1960,"new york","TORNADO",4,0,9,25.27503,0
1960,"new york","HAIL",2,0,0,0,0
1961,"new york","HAIL",2,0,0,0,0
1961,"new york","THUNDERSTORM / THUNDERSTORM WIND",20,0,0,0,0
1961,"new york","TORNADO",5,0,4,3.05,0
1962,"new york","THUNDERSTORM / THUNDERSTORM WIND",17,0,0,0,0
1962,"new york","HAIL",5,0,0,0,0
1962,"new york","TORNADO",1,0,0,0.00025,0
1963,"new york","THUNDERSTORM / THUNDERSTORM WIND",10,0,0,0,0
1963,"new york","TORNADO",3,0,0,0.0075,0
1963,"new york","HAIL",3,0,0,0,0
1964,"new york","THUNDERSTORM / THUNDERSTORM WIND",17,0,0,0,0
1964,"new york","HAIL",1,0,0,0,0
1964,"new york","TORNADO",1,0,0,0.025,0
1965,"new york","HAIL",9,0,0,0,0
1965,"new york","TORNADO",5,0,3,0.305,0
1965,"new york","THUNDERSTORM / THUNDERSTORM WIND",19,0,0,0,0
1966,"new york","THUNDERSTORM / THUNDERSTORM WIND",39,0,0,0,0
1966,"new york","TORNADO",1,0,0,0.0025,0
1966,"new york","HAIL",6,0,0,0,0
1967,"new york","THUNDERSTORM / THUNDERSTORM WIND",9,0,0,0,0
1967,"new york","HAIL",4,0,0,0,0
1967,"new york","TORNADO",2,0,0,0.025,0
1968,"new york","THUNDERSTORM / THUNDERSTORM WIND",42,0,0,0,0
1968,"new york","HAIL",5,0,0,0,0
1968,"new york","TORNADO",2,0,4,0.275,0
1969,"new york","TORNADO",9,0,1,3.0775,0
1969,"new york","HAIL",8,0,0,0,0
1969,"new york","THUNDERSTORM / THUNDERSTORM WIND",47,0,0,0,0
1970,"new york","THUNDERSTORM / THUNDERSTORM WIND",39,0,0,0,0
1970,"new york","TORNADO",4,1,4,0.775,0
1970,"new york","HAIL",12,0,0,0,0
1971,"new york","THUNDERSTORM / THUNDERSTORM WIND",23,0,0,0,0
1971,"new york","HAIL",8,0,0,0,0
1971,"new york","TORNADO",5,0,0,0.55,0
1972,"new york","HAIL",9,0,0,0,0
1972,"new york","TORNADO",6,1,4,0.5775,0
1972,"new york","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
1973,"new york","THUNDERSTORM / THUNDERSTORM WIND",54,0,0,0,0
1973,"new york","HAIL",16,0,0,0,0
1973,"new york","TORNADO",6,0,3,0.075,0
1974,"new york","THUNDERSTORM / THUNDERSTORM WIND",73,0,0,0,0
1974,"new york","TORNADO",8,0,0,2.775,0
1974,"new york","HAIL",10,0,0,0,0
1975,"new york","THUNDERSTORM / THUNDERSTORM WIND",48,0,0,0,0
1975,"new york","TORNADO",4,0,5,0.30003,0
1975,"new york","HAIL",15,0,0,0,0
1976,"new york","THUNDERSTORM / THUNDERSTORM WIND",36,0,0,0,0
1976,"new york","TORNADO",8,0,0,0.553,0
1976,"new york","HAIL",6,0,0,0,0
1977,"new york","THUNDERSTORM / THUNDERSTORM WIND",16,0,0,0,0
1977,"new york","TORNADO",5,0,1,2.8025,0
1977,"new york","HAIL",2,0,0,0,0
1978,"new york","THUNDERSTORM / THUNDERSTORM WIND",21,0,0,0,0
1978,"new york","TORNADO",8,0,0,3.0525,0
1978,"new york","HAIL",8,0,0,0,0
1979,"new york","TORNADO",3,0,1,0.275,0
1979,"new york","HAIL",9,0,0,0,0
1979,"new york","THUNDERSTORM / THUNDERSTORM WIND",34,0,0,0,0
1980,"new york","THUNDERSTORM / THUNDERSTORM WIND",34,0,0,0,0
1980,"new york","HAIL",17,0,0,0,0
1980,"new york","TORNADO",4,0,0,2.7775,0
1981,"new york","THUNDERSTORM / THUNDERSTORM WIND",11,0,0,0,0
1981,"new york","HAIL",2,0,0,0,0
1981,"new york","TORNADO",3,0,0,0.255,0
1982,"new york","THUNDERSTORM / THUNDERSTORM WIND",99,0,0,0,0
1982,"new york","HAIL",7,0,0,0,0
1982,"new york","TORNADO",3,0,1,0.25028,0
1983,"new york","THUNDERSTORM / THUNDERSTORM WIND",197,0,3,0,0
1983,"new york","TORNADO",10,3,8,42.775,0
1983,"new york","HAIL",30,0,0,0,0
1984,"new york","THUNDERSTORM / THUNDERSTORM WIND",81,0,1,0,0
1984,"new york","HAIL",14,0,0,0,0
1984,"new york","TORNADO",6,0,13,0.5775,0
1985,"new york","TORNADO",8,0,16,5.505,0
1985,"new york","HAIL",41,0,0,0,0
1985,"new york","THUNDERSTORM / THUNDERSTORM WIND",88,0,2,0,0
1986,"new york","THUNDERSTORM / THUNDERSTORM WIND",188,3,12,0,0
1986,"new york","HAIL",43,0,0,0,0
1986,"new york","TORNADO",10,1,13,4.3,0
1987,"new york","THUNDERSTORM / THUNDERSTORM WIND",139,0,7,0,0
1987,"new york","HAIL",29,0,2,0,0
1987,"new york","TORNADO",6,0,1,3.075,0
1988,"new york","THUNDERSTORM / THUNDERSTORM WIND",276,1,9,0,0
1988,"new york","HAIL",42,0,2,0,0
1988,"new york","TORNADO",6,1,2,5.5275,0
1989,"new york","THUNDERSTORM / THUNDERSTORM WIND",251,1,6,0,0
1989,"new york","HAIL",27,0,0,0,0
1989,"new york","TORNADO",18,11,49,175.605,0
1990,"new york","HAIL",34,0,0,0,0
1990,"new york","THUNDERSTORM / THUNDERSTORM WIND",336,3,37,0,0
1990,"new york","TORNADO",16,0,11,4.625,0
1991,"new york","THUNDERSTORM / THUNDERSTORM WIND",338,2,7,0,0
1991,"new york","TORNADO",10,1,0,0.8525,0
1991,"new york","HAIL",30,0,0,0,0
1992,"new york","THUNDERSTORM / THUNDERSTORM WIND",198,0,5,0,0
1992,"new york","TORNADO",25,0,6,11.82525,0
1950,"north carolina","TORNADO",9,0,8,0.2825,0
1951,"north carolina","TORNADO",4,0,0,0.1,0
1952,"north carolina","TORNADO",7,0,9,0.35,0
1953,"north carolina","TORNADO",5,0,1,0.30006,0
1954,"north carolina","TORNADO",9,0,5,0.8775,0
1955,"north carolina","HAIL",9,0,0,0,0
1955,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
1955,"north carolina","TORNADO",6,1,2,0.3525,0
1956,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",8,0,0,0,0
1956,"north carolina","TORNADO",10,0,2,0.3575,0
1956,"north carolina","HAIL",3,0,0,0,0
1957,"north carolina","TORNADO",13,4,110,2.5525,0
1957,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",18,0,0,0,0
1957,"north carolina","HAIL",1,0,0,0,0
1958,"north carolina","TORNADO",4,0,1,0.03,0
1958,"north carolina","HAIL",6,0,0,0,0
1958,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",21,0,0,0,0
1959,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",17,0,0,0,0
1959,"north carolina","TORNADO",11,0,1,0.2525,0
1959,"north carolina","HAIL",4,0,0,0,0
1960,"north carolina","TORNADO",10,0,9,0.4275,0
1960,"north carolina","HAIL",3,0,0,0,0
1960,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
1961,"north carolina","TORNADO",8,0,3,0.60275,0
1961,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",16,0,0,0,0
1961,"north carolina","HAIL",6,0,0,0,0
1962,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",14,0,0,0,0
1962,"north carolina","HAIL",7,0,0,0,0
1962,"north carolina","TORNADO",3,0,0,0.2775,0
1963,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",11,0,0,0,0
1963,"north carolina","TORNADO",11,0,4,1.13,0
1963,"north carolina","HAIL",7,0,0,0,0
1964,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",21,0,0,0,0
1964,"north carolina","TORNADO",15,0,19,1.85281,0
1964,"north carolina","HAIL",1,0,0,0,0
1965,"north carolina","TORNADO",11,3,90,7.9025,0
1965,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",26,0,0,0,0
1965,"north carolina","HAIL",4,0,0,0,0
1966,"north carolina","TORNADO",8,0,9,1.3025,0
1966,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",39,0,0,0,0
1966,"north carolina","HAIL",9,0,0,0,0
1967,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",24,0,0,0,0
1967,"north carolina","HAIL",11,0,0,0,0
1967,"north carolina","TORNADO",8,0,0,0.6,0
1968,"north carolina","TORNADO",6,0,0,0.6,0
1968,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",42,0,0,0,0
1968,"north carolina","HAIL",2,0,0,0,0
1969,"north carolina","TORNADO",10,0,2,1.1275,0
1969,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",30,0,0,0,0
1969,"north carolina","HAIL",5,0,0,0,0
1970,"north carolina","HAIL",13,0,0,0,0
1970,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",72,0,0,0,0
1970,"north carolina","TORNADO",2,0,1,0.05,0
1971,"north carolina","TORNADO",5,2,60,3.25025,0
1971,"north carolina","HAIL",5,0,0,0,0
1971,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",34,0,0,0,0
1972,"north carolina","HAIL",3,0,0,0,0
1972,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",8,0,0,0,0
1972,"north carolina","TORNADO",4,0,4,2.525,0
1973,"north carolina","TORNADO",41,1,20,4.305,0
1973,"north carolina","HAIL",8,0,0,0,0
1973,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",33,0,0,0,0
1974,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",35,0,0,0,0
1974,"north carolina","TORNADO",23,7,52,29.2825,0
1974,"north carolina","HAIL",21,0,0,0,0
1975,"north carolina","TORNADO",38,0,32,6.65825,0
1975,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",87,0,0,0,0
1975,"north carolina","HAIL",23,0,0,0,0
1976,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",53,0,0,0,0
1976,"north carolina","TORNADO",23,3,17,4.9375,0
1976,"north carolina","HAIL",10,0,0,0,0
1977,"north carolina","TORNADO",31,0,12,3.358,0
1977,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",46,0,0,0,0
1977,"north carolina","HAIL",13,0,0,0,0
1978,"north carolina","TORNADO",15,1,11,1.56275,0
1978,"north carolina","HAIL",25,0,0,0,0
1978,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",25,0,0,0,0
1979,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",34,0,0,0,0
1979,"north carolina","TORNADO",12,0,15,1.12528,0
1979,"north carolina","HAIL",18,0,0,0,0
1980,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",37,0,0,0,0
1980,"north carolina","TORNADO",14,0,0,0.82825,0
1980,"north carolina","HAIL",25,0,0,0,0
1981,"north carolina","TORNADO",12,2,4,7.275,0
1981,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",30,0,0,0,0
1981,"north carolina","HAIL",17,0,0,0,0
1982,"north carolina","THUNDERSTORM / THUNDERSTORM WIND",54,0,0,0,0
1982,"north carolina","HAIL",28,0,0,0,0
